Driver,DriverNumber,Team,LapNumber,Stint,TyreLife,Compound,LapTime,LapTime_s,TrackStatus,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,compound_order
ALB,23,Williams,37.0,2.0,13.0,MEDIUM,0 days 00:01:16.153000,76.153,12,,,0 days 00:00:20.065000,0 days 00:00:35.843000,0 days 00:00:20.245000,204.0,189.0,257.0,277.0,1.0
ALB,23,Williams,38.0,2.0,14.0,MEDIUM,0 days 00:01:15.529000,75.529,1,,,0 days 00:00:19.849000,0 days 00:00:35.636000,0 days 00:00:20.044000,208.0,191.0,257.0,277.0,1.0
ALB,23,Williams,39.0,2.0,15.0,MEDIUM,0 days 00:01:15.303000,75.303,1,,,0 days 00:00:19.878000,0 days 00:00:35.511000,0 days 00:00:19.914000,209.0,196.0,256.0,277.0,1.0
ALB,23,Williams,40.0,2.0,16.0,MEDIUM,0 days 00:01:32.156000,92.156,1,,0 days 01:50:14.937000,0 days 00:00:19.670000,0 days 00:00:35.565000,0 days 00:00:36.921000,207.0,194.0,,279.0,1.0
ALB,23,Williams,41.0,3.0,1.0,HARD,0 days 00:01:21.398000,81.398,1,0 days 01:50:38.922000,,0 days 00:00:23.718000,0 days 00:00:37.051000,0 days 00:00:20.629000,186.0,182.0,256.0,274.0,2.0
ALB,23,Williams,42.0,3.0,2.0,HARD,0 days 00:01:18.819000,78.819,1,,,0 days 00:00:20.163000,0 days 00:00:38.224000,0 days 00:00:20.432000,197.0,183.0,264.0,276.0,2.0
ALB,23,Williams,43.0,3.0,3.0,HARD,0 days 00:01:18.638000,78.638,1,,,0 days 00:00:20.484000,0 days 00:00:37.232000,0 days 00:00:20.922000,195.0,184.0,257.0,277.0,2.0
ALB,23,Williams,44.0,3.0,4.0,HARD,0 days 00:01:19.225000,79.225,1,,,0 days 00:00:20.384000,0 days 00:00:37.633000,0 days 00:00:21.208000,191.0,183.0,258.0,276.0,2.0
ALB,23,Williams,45.0,3.0,5.0,HARD,0 days 00:01:19.224000,79.224,1,,,0 days 00:00:20.454000,0 days 00:00:37.614000,0 days 00:00:21.156000,169.0,182.0,256.0,276.0,2.0
ALB,23,Williams,46.0,3.0,6.0,HARD,0 days 00:01:19.332000,79.332,1,,,0 days 00:00:20.746000,0 days 00:00:37.549000,0 days 00:00:21.037000,202.0,184.0,257.0,275.0,2.0
ALB,23,Williams,47.0,3.0,7.0,HARD,0 days 00:01:19.173000,79.173,1,,,0 days 00:00:20.762000,0 days 00:00:37.595000,0 days 00:00:20.816000,195.0,185.0,256.0,274.0,2.0
ALB,23,Williams,48.0,3.0,8.0,HARD,0 days 00:01:20.193000,80.193,1,,,0 days 00:00:21.133000,0 days 00:00:38.049000,0 days 00:00:21.011000,153.0,175.0,256.0,277.0,2.0
ALB,23,Williams,49.0,3.0,9.0,HARD,0 days 00:01:18.234000,78.234,1,,,0 days 00:00:20.281000,0 days 00:00:37.284000,0 days 00:00:20.669000,192.0,186.0,258.0,276.0,2.0
ALB,23,Williams,50.0,3.0,10.0,HARD,0 days 00:01:19.166000,79.166,1,,,0 days 00:00:20.683000,0 days 00:00:37.742000,0 days 00:00:20.741000,,182.0,257.0,276.0,2.0
ALB,23,Williams,51.0,3.0,11.0,HARD,0 days 00:01:19.828000,79.828,1,,,0 days 00:00:20.371000,0 days 00:00:38.125000,0 days 00:00:21.332000,193.0,176.0,257.0,275.0,2.0
ALB,23,Williams,52.0,3.0,12.0,HARD,0 days 00:01:20.130000,80.13,1,,,0 days 00:00:21.241000,0 days 00:00:37.434000,0 days 00:00:21.455000,130.0,187.0,214.0,276.0,2.0
ALB,23,Williams,53.0,3.0,13.0,HARD,0 days 00:01:19.403000,79.403,1,,,0 days 00:00:20.534000,0 days 00:00:38.232000,0 days 00:00:20.637000,203.0,184.0,256.0,243.0,2.0
ALB,23,Williams,54.0,3.0,14.0,HARD,0 days 00:01:17.389000,77.389,1,,,0 days 00:00:20.284000,0 days 00:00:36.770000,0 days 00:00:20.335000,196.0,188.0,257.0,278.0,2.0
ALB,23,Williams,55.0,3.0,15.0,HARD,0 days 00:01:17.086000,77.086,1,,,0 days 00:00:19.954000,0 days 00:00:36.167000,0 days 00:00:20.965000,203.0,188.0,195.0,278.0,2.0
ALB,23,Williams,56.0,3.0,16.0,HARD,0 days 00:01:19.159000,79.159,1,,,0 days 00:00:20.769000,0 days 00:00:37.237000,0 days 00:00:21.153000,,183.0,257.0,278.0,2.0
ALB,23,Williams,57.0,3.0,17.0,HARD,0 days 00:01:16.136000,76.136,1,,,0 days 00:00:20.201000,0 days 00:00:35.774000,0 days 00:00:20.161000,202.0,192.0,257.0,278.0,2.0
ALB,23,Williams,58.0,3.0,18.0,HARD,0 days 00:01:15.795000,75.795,1,,,0 days 00:00:19.882000,0 days 00:00:35.922000,0 days 00:00:19.991000,201.0,192.0,256.0,277.0,2.0
ALB,23,Williams,59.0,3.0,19.0,HARD,0 days 00:01:15.509000,75.509,1,,,0 days 00:00:19.804000,0 days 00:00:35.693000,0 days 00:00:20.012000,206.0,192.0,256.0,278.0,2.0
ALB,23,Williams,60.0,3.0,20.0,HARD,0 days 00:01:15.726000,75.726,1,,,0 days 00:00:19.751000,0 days 00:00:35.816000,0 days 00:00:20.159000,207.0,189.0,257.0,279.0,2.0
ALB,23,Williams,61.0,3.0,21.0,HARD,0 days 00:01:16.046000,76.046,1,,,0 days 00:00:19.846000,0 days 00:00:36.049000,0 days 00:00:20.151000,205.0,191.0,257.0,280.0,2.0
ALB,23,Williams,62.0,3.0,22.0,HARD,0 days 00:01:16.370000,76.37,1,,,0 days 00:00:19.869000,0 days 00:00:36.111000,0 days 00:00:20.390000,207.0,189.0,256.0,280.0,2.0
ALB,23,Williams,63.0,3.0,23.0,HARD,0 days 00:01:15.082000,75.082,1,,,0 days 00:00:19.698000,0 days 00:00:35.392000,0 days 00:00:19.992000,211.0,193.0,258.0,278.0,2.0
ALB,23,Williams,64.0,3.0,24.0,HARD,0 days 00:01:16.228000,76.228,1,,,0 days 00:00:19.935000,0 days 00:00:36.166000,0 days 00:00:20.127000,200.0,189.0,258.0,280.0,2.0
ALB,23,Williams,65.0,3.0,25.0,HARD,0 days 00:01:15.156000,75.156,1,,,0 days 00:00:19.780000,0 days 00:00:35.529000,0 days 00:00:19.847000,211.0,194.0,258.0,277.0,2.0
ALB,23,Williams,66.0,3.0,26.0,HARD,0 days 00:01:14.870000,74.87,1,,,0 days 00:00:19.750000,0 days 00:00:35.383000,0 days 00:00:19.737000,210.0,195.0,258.0,278.0,2.0
ALB,23,Williams,67.0,3.0,27.0,HARD,0 days 00:01:14.928000,74.928,1,,,0 days 00:00:19.653000,0 days 00:00:35.443000,0 days 00:00:19.832000,208.0,194.0,259.0,278.0,2.0
ALB,23,Williams,68.0,3.0,28.0,HARD,0 days 00:01:14.885000,74.885,1,,,0 days 00:00:19.623000,0 days 00:00:35.498000,0 days 00:00:19.764000,206.0,195.0,259.0,278.0,2.0
ALB,23,Williams,69.0,3.0,29.0,HARD,0 days 00:01:16.790000,76.79,1,,,0 days 00:00:19.819000,0 days 00:00:36.448000,0 days 00:00:20.523000,203.0,189.0,258.0,266.0,2.0
ALB,23,Williams,70.0,3.0,30.0,HARD,0 days 00:01:16.010000,76.01,1,,,0 days 00:00:20.001000,0 days 00:00:35.800000,0 days 00:00:20.209000,200.0,191.0,258.0,272.0,2.0
ALB,23,Williams,71.0,3.0,31.0,HARD,0 days 00:01:15.751000,75.751,1,,,0 days 00:00:19.777000,0 days 00:00:35.793000,0 days 00:00:20.181000,202.0,191.0,258.0,272.0,2.0
ALB,23,Williams,72.0,3.0,32.0,HARD,0 days 00:01:15.870000,75.87,1,,,0 days 00:00:19.934000,0 days 00:00:35.768000,0 days 00:00:20.168000,200.0,193.0,258.0,273.0,2.0
ALB,23,Williams,73.0,3.0,33.0,HARD,0 days 00:01:15.150000,75.15,1,,,0 days 00:00:19.815000,0 days 00:00:35.545000,0 days 00:00:19.790000,201.0,193.0,260.0,280.0,2.0
ALB,23,Williams,74.0,3.0,34.0,HARD,0 days 00:01:14.597000,74.597,1,,,0 days 00:00:19.592000,0 days 00:00:35.332000,0 days 00:00:19.673000,209.0,195.0,259.0,282.0,2.0
ALB,23,Williams,75.0,3.0,35.0,HARD,0 days 00:01:14.600000,74.6,1,,,0 days 00:00:19.565000,0 days 00:00:35.364000,0 days 00:00:19.671000,210.0,194.0,259.0,281.0,2.0
ALB,23,Williams,76.0,3.0,36.0,HARD,0 days 00:01:14.776000,74.776,1,,,0 days 00:00:19.564000,0 days 00:00:35.374000,0 days 00:00:19.838000,212.0,194.0,238.0,280.0,2.0
HUL,27,Kick Sauber,1.0,1.0,1.0,MEDIUM,0 days 00:01:32.788000,92.788,12,,,,0 days 00:00:40.324000,0 days 00:00:22.118000,166.0,174.0,256.0,280.0,1.0
HUL,27,Kick Sauber,2.0,1.0,2.0,MEDIUM,0 days 00:01:52.404000,112.404,16,,,0 days 00:00:39.508000,0 days 00:00:47.565000,0 days 00:00:25.331000,63.0,170.0,171.0,243.0,1.0
HUL,27,Kick Sauber,3.0,1.0,3.0,MEDIUM,0 days 00:01:48.106000,108.106,6,,,0 days 00:00:31.084000,0 days 00:00:48.213000,0 days 00:00:28.809000,129.0,142.0,133.0,239.0,1.0
HUL,27,Kick Sauber,4.0,1.0,4.0,MEDIUM,0 days 00:01:36.696000,96.696,671,,,0 days 00:00:30.734000,0 days 00:00:44.625000,0 days 00:00:21.337000,87.0,182.0,261.0,256.0,1.0
HUL,27,Kick Sauber,5.0,1.0,5.0,MEDIUM,0 days 00:01:20.475000,80.475,1,,,0 days 00:00:21.179000,0 days 00:00:37.573000,0 days 00:00:21.723000,187.0,174.0,262.0,276.0,1.0
HUL,27,Kick Sauber,6.0,1.0,6.0,MEDIUM,0 days 00:01:20.974000,80.974,1,,,0 days 00:00:21.301000,0 days 00:00:37.833000,0 days 00:00:21.840000,190.0,175.0,263.0,274.0,1.0
HUL,27,Kick Sauber,7.0,1.0,7.0,MEDIUM,0 days 00:01:21.264000,81.264,1,,,0 days 00:00:21.405000,0 days 00:00:38.176000,0 days 00:00:21.683000,186.0,180.0,266.0,277.0,1.0
HUL,27,Kick Sauber,8.0,1.0,8.0,MEDIUM,0 days 00:01:20.300000,80.3,12,,,0 days 00:00:21.160000,0 days 00:00:37.853000,0 days 00:00:21.287000,188.0,182.0,266.0,280.0,1.0
HUL,27,Kick Sauber,9.0,1.0,9.0,MEDIUM,0 days 00:01:24.031000,84.031,2,,,0 days 00:00:21.082000,0 days 00:00:41.050000,0 days 00:00:21.899000,,171.0,265.0,263.0,1.0
HUL,27,Kick Sauber,10.0,1.0,10.0,MEDIUM,0 days 00:01:21.507000,81.507,2,,,0 days 00:00:21.142000,0 days 00:00:38.955000,0 days 00:00:21.410000,184.0,181.0,262.0,270.0,1.0
HUL,27,Kick Sauber,11.0,1.0,11.0,MEDIUM,0 days 00:01:19.404000,79.404,21,,,0 days 00:00:20.899000,0 days 00:00:37.338000,0 days 00:00:21.167000,199.0,186.0,266.0,277.0,1.0
HUL,27,Kick Sauber,12.0,1.0,12.0,MEDIUM,0 days 00:01:36.743000,96.743,1,,0 days 01:13:40.488000,0 days 00:00:21.116000,0 days 00:00:37.719000,0 days 00:00:37.908000,190.0,181.0,,278.0,1.0
HUL,27,Kick Sauber,13.0,2.0,1.0,HARD,0 days 00:01:18.279000,78.279,1,0 days 01:14:04.463000,,0 days 00:00:22.322000,0 days 00:00:35.879000,0 days 00:00:20.078000,200.0,190.0,254.0,275.0,2.0
HUL,27,Kick Sauber,14.0,2.0,2.0,HARD,0 days 00:01:16.106000,76.106,1,,,0 days 00:00:20.278000,0 days 00:00:35.598000,0 days 00:00:20.230000,205.0,190.0,255.0,276.0,2.0
HUL,27,Kick Sauber,15.0,2.0,3.0,HARD,0 days 00:01:16.553000,76.553,1,,,0 days 00:00:20.234000,0 days 00:00:35.781000,0 days 00:00:20.538000,204.0,188.0,255.0,277.0,2.0
HUL,27,Kick Sauber,16.0,2.0,4.0,HARD,0 days 00:01:18.317000,78.317,1,,,0 days 00:00:20.418000,0 days 00:00:36.555000,0 days 00:00:21.344000,202.0,179.0,255.0,278.0,2.0
HUL,27,Kick Sauber,17.0,2.0,5.0,HARD,0 days 00:01:19.969000,79.969,1,,,0 days 00:00:21.133000,0 days 00:00:37.720000,0 days 00:00:21.116000,197.0,183.0,256.0,276.0,2.0
HUL,27,Kick Sauber,18.0,2.0,6.0,HARD,0 days 00:01:18.044000,78.044,1,,,0 days 00:00:20.535000,0 days 00:00:36.604000,0 days 00:00:20.905000,205.0,188.0,258.0,278.0,2.0
HUL,27,Kick Sauber,19.0,2.0,7.0,HARD,0 days 00:01:19.058000,79.058,1,,,0 days 00:00:20.794000,0 days 00:00:37.368000,0 days 00:00:20.896000,195.0,187.0,259.0,279.0,2.0
HUL,27,Kick Sauber,20.0,2.0,8.0,HARD,0 days 00:01:19.381000,79.381,1,,,0 days 00:00:20.840000,0 days 00:00:37.388000,0 days 00:00:21.153000,199.0,188.0,263.0,276.0,2.0
HUL,27,Kick Sauber,21.0,2.0,9.0,HARD,0 days 00:01:18.150000,78.15,1,,,0 days 00:00:20.547000,0 days 00:00:36.837000,0 days 00:00:20.766000,197.0,188.0,257.0,279.0,2.0
HUL,27,Kick Sauber,22.0,2.0,10.0,HARD,0 days 00:01:17.509000,77.509,1,,,0 days 00:00:20.326000,0 days 00:00:36.551000,0 days 00:00:20.632000,202.0,190.0,258.0,278.0,2.0
HUL,27,Kick Sauber,23.0,2.0,11.0,HARD,0 days 00:01:17.557000,77.557,1,,,0 days 00:00:20.432000,0 days 00:00:36.453000,0 days 00:00:20.672000,204.0,186.0,255.0,279.0,2.0
HUL,27,Kick Sauber,24.0,2.0,12.0,HARD,0 days 00:01:17.055000,77.055,1,,,0 days 00:00:20.271000,0 days 00:00:36.348000,0 days 00:00:20.436000,205.0,191.0,257.0,279.0,2.0
HUL,27,Kick Sauber,25.0,2.0,13.0,HARD,0 days 00:01:17.538000,77.538,1,,,0 days 00:00:20.238000,0 days 00:00:36.493000,0 days 00:00:20.807000,,188.0,257.0,278.0,2.0
HUL,27,Kick Sauber,26.0,2.0,14.0,HARD,0 days 00:01:18.724000,78.724,1,,,0 days 00:00:20.551000,0 days 00:00:37.246000,0 days 00:00:20.927000,202.0,187.0,263.0,278.0,2.0
HUL,27,Kick Sauber,27.0,2.0,15.0,HARD,0 days 00:01:19.472000,79.472,1,,,0 days 00:00:20.449000,0 days 00:00:37.594000,0 days 00:00:21.429000,,186.0,257.0,273.0,2.0
HUL,27,Kick Sauber,28.0,2.0,16.0,HARD,0 days 00:01:19.264000,79.264,1,,,0 days 00:00:20.775000,0 days 00:00:37.455000,0 days 00:00:21.034000,200.0,185.0,266.0,274.0,2.0
HUL,27,Kick Sauber,29.0,2.0,17.0,HARD,0 days 00:01:19.749000,79.749,1,,,0 days 00:00:20.750000,0 days 00:00:37.678000,0 days 00:00:21.321000,197.0,187.0,218.0,267.0,2.0
HUL,27,Kick Sauber,30.0,2.0,18.0,HARD,0 days 00:01:20.392000,80.392,1,,,0 days 00:00:21.069000,0 days 00:00:37.297000,0 days 00:00:22.026000,199.0,185.0,226.0,278.0,2.0
HUL,27,Kick Sauber,31.0,2.0,19.0,HARD,0 days 00:01:19.889000,79.889,1,,,0 days 00:00:21.016000,0 days 00:00:37.201000,0 days 00:00:21.672000,196.0,186.0,224.0,279.0,2.0
HUL,27,Kick Sauber,32.0,2.0,20.0,HARD,0 days 00:01:20.602000,80.602,1,,,0 days 00:00:21.130000,0 days 00:00:38.579000,0 days 00:00:20.893000,193.0,182.0,266.0,222.0,2.0
HUL,27,Kick Sauber,33.0,2.0,21.0,HARD,0 days 00:01:17.840000,77.84,1,,,0 days 00:00:20.205000,0 days 00:00:36.923000,0 days 00:00:20.712000,200.0,188.0,264.0,282.0,2.0
HUL,27,Kick Sauber,34.0,2.0,22.0,HARD,0 days 00:01:18.400000,78.4,1,,,0 days 00:00:20.679000,0 days 00:00:37.037000,0 days 00:00:20.684000,197.0,190.0,266.0,279.0,2.0
HUL,27,Kick Sauber,35.0,2.0,23.0,HARD,0 days 00:01:20.594000,80.594,1,,,0 days 00:00:21.263000,0 days 00:00:38.423000,0 days 00:00:20.908000,198.0,184.0,258.0,216.0,2.0
HUL,27,Kick Sauber,36.0,2.0,24.0,HARD,0 days 00:01:18.642000,78.642,1,,,0 days 00:00:20.560000,0 days 00:00:37.336000,0 days 00:00:20.746000,197.0,189.0,270.0,278.0,2.0
HUL,27,Kick Sauber,37.0,2.0,25.0,HARD,0 days 00:01:18.904000,78.904,12,,,0 days 00:00:20.712000,0 days 00:00:37.251000,0 days 00:00:20.941000,,186.0,269.0,280.0,2.0
HUL,27,Kick Sauber,38.0,2.0,26.0,HARD,0 days 00:01:18.272000,78.272,1,,,0 days 00:00:20.613000,0 days 00:00:36.903000,0 days 00:00:20.756000,200.0,186.0,268.0,281.0,2.0
HUL,27,Kick Sauber,39.0,2.0,27.0,HARD,0 days 00:01:18.876000,78.876,1,,,0 days 00:00:20.745000,0 days 00:00:37.331000,0 days 00:00:20.800000,197.0,187.0,267.0,281.0,2.0
HUL,27,Kick Sauber,40.0,2.0,28.0,HARD,0 days 00:01:18.804000,78.804,1,,,0 days 00:00:20.641000,0 days 00:00:37.252000,0 days 00:00:20.911000,199.0,188.0,270.0,280.0,2.0
HUL,27,Kick Sauber,41.0,2.0,29.0,HARD,0 days 00:01:18.575000,78.575,1,,,0 days 00:00:20.621000,0 days 00:00:37.222000,0 days 00:00:20.732000,195.0,186.0,266.0,281.0,2.0
HUL,27,Kick Sauber,42.0,2.0,30.0,HARD,0 days 00:01:17.315000,77.315,1,,,0 days 00:00:20.294000,0 days 00:00:36.582000,0 days 00:00:20.439000,201.0,190.0,264.0,279.0,2.0
HUL,27,Kick Sauber,43.0,2.0,31.0,HARD,0 days 00:01:17.929000,77.929,1,,,0 days 00:00:20.324000,0 days 00:00:36.761000,0 days 00:00:20.844000,203.0,187.0,268.0,282.0,2.0
HUL,27,Kick Sauber,44.0,2.0,32.0,HARD,0 days 00:01:35.627000,95.627,1,,0 days 01:55:51.467000,0 days 00:00:20.541000,0 days 00:00:37.081000,0 days 00:00:38.005000,202.0,189.0,,282.0,2.0
HUL,27,Kick Sauber,45.0,3.0,1.0,SOFT,0 days 00:01:19.068000,79.068,1,0 days 01:56:15.957000,,0 days 00:00:22.798000,0 days 00:00:36.085000,0 days 00:00:20.185000,203.0,186.0,256.0,276.0,0.0
HUL,27,Kick Sauber,46.0,3.0,2.0,SOFT,0 days 00:01:15.909000,75.909,1,,,0 days 00:00:20.095000,0 days 00:00:35.808000,0 days 00:00:20.006000,208.0,192.0,258.0,277.0,0.0
HUL,27,Kick Sauber,47.0,3.0,3.0,SOFT,0 days 00:01:15.223000,75.223,1,,,0 days 00:00:19.847000,0 days 00:00:35.445000,0 days 00:00:19.931000,,193.0,258.0,279.0,0.0
HUL,27,Kick Sauber,48.0,3.0,4.0,SOFT,0 days 00:01:16.246000,76.246,1,,,0 days 00:00:19.803000,0 days 00:00:35.795000,0 days 00:00:20.648000,205.0,188.0,257.0,279.0,0.0
HUL,27,Kick Sauber,49.0,3.0,5.0,SOFT,0 days 00:01:18.676000,78.676,1,,,0 days 00:00:20.245000,0 days 00:00:38.125000,0 days 00:00:20.306000,203.0,192.0,257.0,281.0,0.0
HUL,27,Kick Sauber,50.0,3.0,6.0,SOFT,0 days 00:01:16.425000,76.425,1,,,0 days 00:00:19.973000,0 days 00:00:36.019000,0 days 00:00:20.433000,208.0,193.0,268.0,281.0,0.0
HUL,27,Kick Sauber,51.0,3.0,7.0,SOFT,0 days 00:01:21.177000,81.177,1,,,0 days 00:00:20.784000,0 days 00:00:38.477000,0 days 00:00:21.916000,196.0,182.0,268.0,272.0,0.0
HUL,27,Kick Sauber,53.0,3.0,9.0,SOFT,0 days 00:01:19.628000,79.628,1,,,0 days 00:00:22.092000,0 days 00:00:36.792000,0 days 00:00:20.744000,198.0,188.0,270.0,283.0,0.0
HUL,27,Kick Sauber,54.0,3.0,10.0,SOFT,0 days 00:01:18.841000,78.841,1,,,0 days 00:00:20.644000,0 days 00:00:37.121000,0 days 00:00:21.076000,199.0,188.0,267.0,283.0,0.0
HUL,27,Kick Sauber,55.0,3.0,11.0,SOFT,0 days 00:01:19.155000,79.155,1,,,0 days 00:00:20.854000,0 days 00:00:37.045000,0 days 00:00:21.256000,198.0,187.0,268.0,283.0,0.0
HUL,27,Kick Sauber,56.0,3.0,12.0,SOFT,0 days 00:01:17.976000,77.976,1,,,0 days 00:00:20.379000,0 days 00:00:37.013000,0 days 00:00:20.584000,202.0,188.0,272.0,284.0,0.0
HUL,27,Kick Sauber,57.0,3.0,13.0,SOFT,0 days 00:01:18.661000,78.661,1,,,0 days 00:00:20.495000,0 days 00:00:37.364000,0 days 00:00:20.802000,203.0,187.0,269.0,282.0,0.0
HUL,27,Kick Sauber,58.0,3.0,14.0,SOFT,0 days 00:01:17.942000,77.942,1,,,0 days 00:00:20.228000,0 days 00:00:36.833000,0 days 00:00:20.881000,204.0,188.0,270.0,282.0,0.0
HUL,27,Kick Sauber,59.0,3.0,15.0,SOFT,0 days 00:01:19.287000,79.287,1,,,0 days 00:00:20.549000,0 days 00:00:37.670000,0 days 00:00:21.068000,202.0,182.0,268.0,281.0,0.0
HUL,27,Kick Sauber,60.0,3.0,16.0,SOFT,0 days 00:01:18.508000,78.508,1,,,0 days 00:00:20.506000,0 days 00:00:37.023000,0 days 00:00:20.979000,205.0,187.0,271.0,282.0,0.0
HUL,27,Kick Sauber,61.0,3.0,17.0,SOFT,0 days 00:01:19.041000,79.041,1,,,0 days 00:00:20.753000,0 days 00:00:37.138000,0 days 00:00:21.150000,197.0,183.0,269.0,280.0,0.0
HUL,27,Kick Sauber,62.0,3.0,18.0,SOFT,0 days 00:01:21.565000,81.565,1,,,0 days 00:00:21.286000,0 days 00:00:39.825000,0 days 00:00:20.454000,121.0,187.0,260.0,281.0,0.0
HUL,27,Kick Sauber,63.0,3.0,19.0,SOFT,0 days 00:01:19.206000,79.206,1,,,0 days 00:00:20.165000,0 days 00:00:37.041000,0 days 00:00:22,201.0,181.0,178.0,283.0,0.0
HUL,27,Kick Sauber,65.0,3.0,21.0,SOFT,0 days 00:01:17.571000,77.571,1,,,0 days 00:00:20.102000,0 days 00:00:36.833000,0 days 00:00:20.636000,192.0,191.0,270.0,284.0,0.0
HUL,27,Kick Sauber,66.0,3.0,22.0,SOFT,0 days 00:01:16.934000,76.934,1,,,0 days 00:00:20.041000,0 days 00:00:36.400000,0 days 00:00:20.493000,206.0,193.0,271.0,283.0,0.0
HUL,27,Kick Sauber,67.0,3.0,23.0,SOFT,0 days 00:01:17.445000,77.445,1,,,0 days 00:00:20.239000,0 days 00:00:36.586000,0 days 00:00:20.620000,201.0,190.0,270.0,285.0,0.0
HUL,27,Kick Sauber,68.0,3.0,24.0,SOFT,0 days 00:01:17.717000,77.717,1,,,0 days 00:00:20.337000,0 days 00:00:36.838000,0 days 00:00:20.542000,199.0,189.0,268.0,282.0,0.0
HUL,27,Kick Sauber,69.0,3.0,25.0,SOFT,0 days 00:01:16.974000,76.974,1,,,0 days 00:00:20.096000,0 days 00:00:36.552000,0 days 00:00:20.326000,205.0,190.0,268.0,281.0,0.0
HUL,27,Kick Sauber,70.0,3.0,26.0,SOFT,0 days 00:01:16.741000,76.741,1,,,0 days 00:00:19.901000,0 days 00:00:36.471000,0 days 00:00:20.369000,204.0,190.0,269.0,283.0,0.0
HUL,27,Kick Sauber,71.0,3.0,27.0,SOFT,0 days 00:01:16.602000,76.602,1,,,0 days 00:00:19.984000,0 days 00:00:36.394000,0 days 00:00:20.224000,,193.0,270.0,283.0,0.0
HUL,27,Kick Sauber,72.0,3.0,28.0,SOFT,0 days 00:01:16.682000,76.682,1,,,0 days 00:00:19.880000,0 days 00:00:36.477000,0 days 00:00:20.325000,,190.0,269.0,282.0,0.0
HUL,27,Kick Sauber,73.0,3.0,29.0,SOFT,0 days 00:01:16.717000,76.717,1,,,0 days 00:00:19.775000,0 days 00:00:36.564000,0 days 00:00:20.378000,207.0,193.0,268.0,281.0,0.0
HUL,27,Kick Sauber,74.0,3.0,30.0,SOFT,0 days 00:01:17.411000,77.411,1,,,0 days 00:00:20.161000,0 days 00:00:36.998000,0 days 00:00:20.252000,206.0,190.0,261.0,282.0,0.0
HUL,27,Kick Sauber,75.0,3.0,31.0,SOFT,0 days 00:01:16.504000,76.504,1,,,0 days 00:00:19.817000,0 days 00:00:36.349000,0 days 00:00:20.338000,208.0,190.0,261.0,281.0,0.0
HUL,27,Kick Sauber,76.0,3.0,32.0,SOFT,0 days 00:01:18.954000,78.954,1,,,0 days 00:00:19.883000,0 days 00:00:38.005000,0 days 00:00:21.066000,203.0,182.0,255.0,283.0,0.0
LAW,30,Racing Bulls,1.0,1.0,1.0,MEDIUM,0 days 00:01:30.523000,90.523,12,,,,0 days 00:00:39.544000,0 days 00:00:21.909000,161.0,175.0,258.0,274.0,1.0
LAW,30,Racing Bulls,2.0,1.0,2.0,MEDIUM,0 days 00:01:52.308000,112.308,16,,,0 days 00:00:38.001000,0 days 00:00:46.718000,0 days 00:00:27.589000,82.0,175.0,214.0,237.0,1.0
LAW,30,Racing Bulls,3.0,1.0,3.0,MEDIUM,0 days 00:01:48.504000,108.504,6,,,0 days 00:00:30.768000,0 days 00:00:48.630000,0 days 00:00:29.106000,131.0,128.0,172.0,255.0,1.0
LAW,30,Racing Bulls,4.0,1.0,4.0,MEDIUM,0 days 00:01:35.354000,95.354,671,,,0 days 00:00:29.548000,0 days 00:00:44.631000,0 days 00:00:21.175000,94.0,178.0,263.0,247.0,1.0
LAW,30,Racing Bulls,5.0,1.0,5.0,MEDIUM,0 days 00:01:20.766000,80.766,1,,,0 days 00:00:21.045000,0 days 00:00:38.201000,0 days 00:00:21.520000,170.0,178.0,264.0,275.0,1.0
LAW,30,Racing Bulls,6.0,1.0,6.0,MEDIUM,0 days 00:01:21.542000,81.542,1,,,0 days 00:00:21.104000,0 days 00:00:38.602000,0 days 00:00:21.836000,167.0,183.0,254.0,274.0,1.0
LAW,30,Racing Bulls,7.0,1.0,7.0,MEDIUM,0 days 00:01:21.507000,81.507,1,,,0 days 00:00:21.289000,0 days 00:00:38.596000,0 days 00:00:21.622000,159.0,178.0,255.0,276.0,1.0
LAW,30,Racing Bulls,8.0,1.0,8.0,MEDIUM,0 days 00:01:20.351000,80.351,12,,,0 days 00:00:21.281000,0 days 00:00:37.907000,0 days 00:00:21.163000,172.0,179.0,255.0,277.0,1.0
LAW,30,Racing Bulls,10.0,1.0,10.0,MEDIUM,0 days 00:01:21.421000,81.421,2,,,0 days 00:00:21,0 days 00:00:38.952000,0 days 00:00:21.469000,181.0,179.0,256.0,276.0,1.0
LAW,30,Racing Bulls,11.0,1.0,11.0,MEDIUM,0 days 00:01:19.348000,79.348,21,,,0 days 00:00:21.014000,0 days 00:00:37.097000,0 days 00:00:21.237000,188.0,184.0,256.0,277.0,1.0
LAW,30,Racing Bulls,12.0,1.0,12.0,MEDIUM,0 days 00:01:19.771000,79.771,1,,,0 days 00:00:21.106000,0 days 00:00:37.574000,0 days 00:00:21.091000,187.0,182.0,256.0,274.0,1.0
LAW,30,Racing Bulls,13.0,1.0,13.0,MEDIUM,0 days 00:01:19.391000,79.391,1,,,0 days 00:00:21.022000,0 days 00:00:37.144000,0 days 00:00:21.225000,180.0,182.0,255.0,276.0,1.0
